contract_id,text,text_norm,label,source,subset
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"In any instance to which such indemnities pertain, LEA shall obtain and maintain necessary insurance, including, without limitation, Commercial General Liability Insurance, including product liability insurance, trademark infringement, copyright infringement, defamation, contractual liability and personal and advertising injury liability insurance in an amount no less than ten million dollars ($10,000,000.00) per occurrence and ten million dollars ($10,000,000.00) aggregate combined single limit.",in any instance to which such indemnities pertain lea shall obtain and maintain necessary insurance including without limitation commercial general liability insurance including product liability insurance trademark infringement copyright infringement defamation contractual liability and personal and advertising injury liability insurance in an amount no less than ten million dollars 10 000 000 00 per occurrence and ten million dollars 10 000 000 00 aggregate combined single limit,Insurance,CUAD_train_contracts,cuad_train
LegacyEducationAllianceInc_20200330_10-K_EX-10.18_12090678_EX-10.18_Development Agreement,"LEA shall not at any time do or cause to be done any act, omission, or thing contesting or in any way impairing or tending to impair any part of T&B's right, title and interest in the Licensed Intellectual Property.",lea shall not at any time do or cause to be done any act omission or thing contesting or in any way impairing or tending to impair any part of t b s right title and interest in the licensed intellectual property,Covenant Not To Sue,CUAD_train_contracts,cuad_train
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,"TRANSFER AND SERVICING AGREEMENT, d",transfer and servicing agreement d,Document Name,CUAD_train_contracts,cuad_train
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,VERIZON OWNER TRUST 2020-A,verizon owner trust 2020 a,Parties,CUAD_train_contracts,cuad_train
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,Cellco Partnership d/b/a Verizon Wireless,cellco partnership d b a verizon wireless,Parties,CUAD_train_contracts,cuad_train
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,Cellco's appointment as custodian is effective as of the Initial Cutoff Date and will continue until the later of (i) the date on which all obligations of the Issuer have been paid in full and (ii) the date on which such appointment is terminated under this Section 3.10(f).,cellco s appointment as custodian is effective as of the initial cutoff date and will continue until the later of i the date on which all obligations of the issuer have been paid in full and ii the date on which such appointment is terminated under this section 3 10 f,Expiration Date,CUAD_train_contracts,cuad_train
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,"This Agreement will terminate on the earlier to occur of (a) the date upon which the last remaining Receivable is paid in full, settled, sold or written off and any amounts received are applied and (b) the Issuer is terminated under Section 8.1 of the Trust Agreement.",this agreement will terminate on the earlier to occur of a the date upon which the last remaining receivable is paid in full settled sold or written off and any amounts received are applied and b the issuer is terminated under section 8 1 of the trust agreement,Expiration Date,CUAD_train_contracts,cuad_train
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,"THIS AGREEMENT, INCLUDING THE RIGHTS AND DUTIES OF THE PARTIES HERETO, SHALL BE GOVERNED BY, AND CONSTRUED IN ACCORDANCE WITH, THE INTERNAL LAWS OF THE STATE OF NEW YORK (INCLUDING SECTIONS 5-1401 AND 5-1402 OF THE GENERAL OBLIGATIONS LAW OF THE STATE OF NEW YORK, BUT WITHOUT REGARD TO ANY OTHERWISE APPLICABLE CONFLICTS OF LAW PRINCIPLES).",this agreement including the rights and duties of the parties hereto shall be governed by and construed in accordance with the internal laws of the state of new york including sections 5 1401 and 5 1402 of the general obligations law of the state of new york but without regard to any otherwise applicable conflicts of law principles,Governing Law,CUAD_train_contracts,cuad_train
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,"Within fifteen (15) Business Days after the merger, consolidation, succession or assignment, such Person will (i) execute an agreement to assume the Depositor's obligations under this Agreement and each Transaction Document to which the Depositor is a party (unless the assumption happens by operation of Law), (ii) deliver to the Issuer, the Owner Trustee and the Indenture Trustee an Officer's Certificate and an Opinion of Counsel each stating that the merger, consolidation, succession or assignment and the assumption agreement comply with this Section 5.3, (iii) deliver to the Issuer, the Owner Trustee and the Indenture Trustee an Opinion of Counsel stating that the security interest in favor of the Issuer in the Depositor Transferred Property and the Indenture Trustee in the Collateral is or will be perfected and (iv) notify the Rating Agencies of the merger, consolidation, succession or assignment.",within fifteen 15 business days after the merger consolidation succession or assignment such person will i execute an agreement to assume the depositor s obligations under this agreement and each transaction document to which the depositor is a party unless the assumption happens by operation of law ii deliver to the issuer the owner trustee and the indenture trustee an officer s certificate and an opinion of counsel each stating that the merger consolidation succession or assignment and the assumption agreement comply with this section 5 3 iii deliver to the issuer the owner trustee and the indenture trustee an opinion of counsel stating that the security interest in favor of the issuer in the depositor transferred property and the indenture trustee in the collateral is or will be perfected and iv notify the rating agencies of the merger consolidation succession or assignment,Change Of Control,CUAD_train_contracts,cuad_train
VerizonAbsLlc_20200123_8-K_EX-10.4_11952335_EX-10.4_Service Agreement,"Within fifteen (15) Business Days after the merger, consolidation, succession or assignment, such Person will (i) execute an agreement to assume the Servicer's obligations under this Agreement and each Transaction Document to which the Servicer is a party (unless the assumption happens by operation of Law), (ii) deliver to the Issuer, the Owner Trustee and the Indenture Trustee an Officer's Certificate and an Opinion of Counsel each stating that the merger, consolidation, succession or assignment and the assumption agreement comply with this Section 7.6 and (iii) notify the Rating Agencies of the merger, consolidation, succession or assignment.",within fifteen 15 business days after the merger consolidation succession or assignment such person will i execute an agreement to assume the servicer s obligations under this agreement and each transaction document to which the servicer is a party unless the assumption happens by operation of law ii deliver to the issuer the owner trustee and the indenture trustee an officer s certificate and an opinion of counsel each stating that the merger consolidation succession or assignment and the assumption agreement comply with this section 7 6 and iii notify the rating agencies of the merger consolidation succession or assignment,Change Of Control,CUAD_train_contracts,cuad_train
